 Consensus.lineage	Kingdom	Phylum	Class	Order	Family	Genus	Taxonomy	Kingdom_r	Phylum_r	Class_r	Order_r	Family_r	Genus_r	Taxonomy_r	OTU_r	OTU
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardioidaceae;g__NocardioidaceaeFA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	NocardioidaceaeFA	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.514072775840759	0.560677766799927	0.397046595811844	0.500970482826233	otu_5386
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardioidaceae;g__NocardioidaceaeFA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	NocardioidaceaeFA	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.514072775840759	0.560677766799927	0.397046595811844	0	otu_4171
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardioidaceae;g__NocardioidaceaeFA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	NocardioidaceaeFA	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.514072775840759	0.560677766799927	0.397046595811844	0.544567227363586	otu_909
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.514072775840759	-0.55573695898056	0.397046595811844	-0.55573695898056	otu_3716
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Pseudonocardiaceae;g__Amycolatopsis	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.586828410625458	0.567400634288788	0.397046595811844	0.567400634288788	otu_4546
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.586828410625458	0.497361302375793	0.397046595811844	0.484421908855438	otu_5546
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.586828410625458	0.497361302375793	0.397046595811844	0.445171594619751	otu_4402
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.586828410625458	0.497361302375793	0.397046595811844	0.504590570926666	otu_3722
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Pseudonocardiaceae;g__Saccharopolyspora	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Saccharopolyspora	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.586828410625458	0.652839720249176	0.397046595811844	0.652839720249176	otu_3200
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Sporichthyaceae;g__Sporichthya	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Sporichthyaceae	Sporichthya	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0	0	0.397046595811844	0	otu_2184
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptacidiphilus	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptacidiphilus	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.700922787189484	0.632573485374451	0.397046595811844	0.632573485374451	otu_3089
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.700922787189484	0.691278636455536	0.397046595811844	0.652563273906708	otu_5110
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.700922787189484	0.691278636455536	0.397046595811844	0.647604703903198	otu_2362
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.700922787189484	0.691278636455536	0.397046595811844	0.639563202857971	otu_2679
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.700922787189484	0.691278636455536	0.397046595811844	0.691330790519714	otu_322
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.700922787189484	0.691278636455536	0.397046595811844	0.584153592586517	otu_1937
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.700922787189484	0.691278636455536	0.397046595811844	0.616982102394104	otu_2774
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.700922787189484	0.691278636455536	0.397046595811844	0.651770532131195	otu_5070
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__StreptomycetaceaeFA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	StreptomycetaceaeFA	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.700922787189484	0.683263540267944	0.397046595811844	0.618628025054932	otu_4995
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptomycetaceae;g__StreptomycetaceaeFA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	StreptomycetaceaeFA	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.700922787189484	0.683263540267944	0.397046595811844	0.70165741443634	otu_464
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Streptosporangiaceae;g__Nonomuraea	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Nonomuraea	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.643432378768921	0.643432378768921	0.397046595811844	0.643432378768921	otu_2118
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Thermomonosporaceae	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	ThermomonosporaceaeFA	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.571114897727966	0.382530570030212	0.397046595811844	0.382530570030212	otu_5885
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Thermomonosporaceae;g__Actinoallomurus	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinoallomurus	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0.571114897727966	0.589958846569061	0.397046595811844	0.589958846569061	otu_3115
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Williamsiaceae;g__WilliamsiaceaeFA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Williamsiaceae	WilliamsiaceaeFA	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0	0	0.397046595811844	0	otu_3335
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Williamsiaceae;g__WilliamsiaceaeFA	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Williamsiaceae	WilliamsiaceaeFA	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.609712064266205	0	0	0.397046595811844	0	otu_4580
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__CoriobacterialesOR;g__CoriobacterialesOR	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	CoriobacterialesOR	CoriobacterialesOR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.677576184272766	0.677576184272766	0.677576184272766	0.397046595811844	0.512114942073822	otu_894
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__CoriobacterialesOR;g__CoriobacterialesOR	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	CoriobacterialesOR	CoriobacterialesOR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.677576184272766	0.677576184272766	0.677576184272766	0.397046595811844	0.500092625617981	otu_286
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__CoriobacterialesOR;g__CoriobacterialesOR	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	CoriobacterialesOR	CoriobacterialesOR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.677576184272766	0.677576184272766	0.677576184272766	0.397046595811844	0.487821757793427	otu_2699
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__CoriobacterialesOR;g__CoriobacterialesOR	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	CoriobacterialesOR	CoriobacterialesOR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.677576184272766	0.677576184272766	0.677576184272766	0.397046595811844	0.645455777645111	otu_6013
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__CoriobacterialesOR;g__CoriobacterialesOR	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	CoriobacterialesOR	CoriobacterialesOR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.677576184272766	0.677576184272766	0.677576184272766	0.397046595811844	0.705826044082642	otu_762
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__CoriobacterialesOR;g__CoriobacterialesOR	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	CoriobacterialesOR	CoriobacterialesOR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.677576184272766	0.677576184272766	0.677576184272766	0.397046595811844	0.34002873301506	otu_5363
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__CoriobacterialesOR;g__CoriobacterialesOR	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	CoriobacterialesOR	CoriobacterialesOR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.677576184272766	0.677576184272766	0.677576184272766	0.397046595811844	0.419276237487793	otu_5007
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__CoriobacterialesOR;g__CoriobacterialesOR	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	CoriobacterialesOR	CoriobacterialesOR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.677576184272766	0.677576184272766	0.677576184272766	0.397046595811844	0.602996051311493	otu_4491
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__CoriobacterialesOR;g__CoriobacterialesOR	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	CoriobacterialesOR	CoriobacterialesOR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.677576184272766	0.677576184272766	0.677576184272766	0.397046595811844	0.504719614982605	otu_6074
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Coriobacteriales;f__CoriobacterialesOR;g__CoriobacterialesOR	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	CoriobacterialesOR	CoriobacterialesOR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.677576184272766	0.677576184272766	0.677576184272766	0.397046595811844	0.420843839645386	otu_4789
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0	otu_3902
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0	otu_5648
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0.456284284591675	otu_59
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	-0.276734262704849	otu_935
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0	otu_2642
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0	otu_1676
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0.293572634458542	otu_413
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	-0.318855375051498	otu_792
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	-0.276176035404205	otu_1030
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0	otu_116
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0	otu_1005
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0	otu_3635
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	-0.42278328537941	otu_699
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	-0.584119141101837	otu_4746
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0	otu_2031
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	-0.48591211438179	otu_4834
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0	otu_4380
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0.423462897539139	otu_62
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__koll13OR;g__koll13OR	Bacteria	Actinobacteria	Actinobacteria	koll13	koll13OR	koll13OR	Actinobacteria	-0.483766943216324	0.397046595811844	0.397046595811844	0.271795839071274	0.271795839071274	0.271795839071274	0.397046595811844	0.362787127494812	otu_3407
