"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Taxonomy"	"OTU"	"Kingdom_r"	"Phylum_r"	"Class_r"	"Order_r"	"Family_r"	"Genus_r"	"Taxonomy_r"	"OTU_r"
"1055"	"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium"	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"Methanobacteriaceae"	"Methanobacterium"	"Euryarchaeota"	"otu_196"	0.426250233914101	0.540153948625364	0.295772642668308	0.295772642668308	0.500196054519723	0.500196054519723	0.540153948625364	0.497909407433712
"1194"	"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium"	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"Methanobacteriaceae"	"Methanobacterium"	"Euryarchaeota"	"otu_2086"	0.426250233914101	0.540153948625364	0.295772642668308	0.295772642668308	0.500196054519723	0.500196054519723	0.540153948625364	0.415989758072737
"1220"	"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium"	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"Methanobacteriaceae"	"Methanobacterium"	"Euryarchaeota"	"otu_2109"	0.426250233914101	0.540153948625364	0.295772642668308	0.295772642668308	0.500196054519723	0.500196054519723	0.540153948625364	0
"677"	"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__MethanobacterialesOR;g__MethanobacterialesOR"	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"MethanobacterialesOR"	"MethanobacterialesOR"	"Euryarchaeota"	"otu_1614"	0.426250233914101	0.540153948625364	0.295772642668308	0.295772642668308	0	0	0.540153948625364	-0.311628828669876
"1003"	"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__MethanobacterialesOR;g__MethanobacterialesOR"	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"MethanobacterialesOR"	"MethanobacterialesOR"	"Euryarchaeota"	"otu_1912"	0.426250233914101	0.540153948625364	0.295772642668308	0.295772642668308	0	0	0.540153948625364	0.597847442294622
"2898"	"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__MethanobacterialesOR;g__MethanobacterialesOR"	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"MethanobacterialesOR"	"MethanobacterialesOR"	"Euryarchaeota"	"otu_3660"	0.426250233914101	0.540153948625364	0.295772642668308	0.295772642668308	0	0	0.540153948625364	-0.299818862262115
"3626"	"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__MethanobacterialesOR;g__MethanobacterialesOR"	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"MethanobacterialesOR"	"MethanobacterialesOR"	"Euryarchaeota"	"otu_4337"	0.426250233914101	0.540153948625364	0.295772642668308	0.295772642668308	0	0	0.540153948625364	0
"4134"	"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__MethanobacterialesOR;g__MethanobacterialesOR"	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"MethanobacterialesOR"	"MethanobacterialesOR"	"Euryarchaeota"	"otu_4814"	0.426250233914101	0.540153948625364	0.295772642668308	0.295772642668308	0	0	0.540153948625364	0
"5133"	"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__MethanobacterialesOR;g__MethanobacterialesOR"	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"MethanobacterialesOR"	"MethanobacterialesOR"	"Euryarchaeota"	"otu_5741"	0.426250233914101	0.540153948625364	0.295772642668308	0.295772642668308	0	0	0.540153948625364	-0.340105852722566
"5391"	"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__MethanobacterialesOR;g__MethanobacterialesOR"	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"MethanobacterialesOR"	"MethanobacterialesOR"	"Euryarchaeota"	"otu_5985"	0.426250233914101	0.540153948625364	0.295772642668308	0.295772642668308	0	0	0.540153948625364	-0.347647486364711
